BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
6047,1,149.85,42.46,0,0,6,1,-59.2168934,115,26,1.1,0.9,18.4996759,0,0,0
6048,2,0,0,0,0,6,1,-52.081234,13.8,26,1.1,0.9,18.4996759,0,0,0
6049,2,0,0,0,0,6,1,-52.081234,13.8,26,1.1,0.9,18.4996759,0,0,0
6050,2,0,0,0,0,6,1,-52.081234,13.8,26,1.1,0.9,18.4996759,0,0,0
6051,2,0,0,0,0,6,1,-51.2458845,13.8,26,1.1,0.9,18.4996759,0,0,0
6052,2,0,0,0,0,6,1,-52.081234,13.8,26,1.1,0.9,18.4996759,0,0,0
6053,2,0,0,0,0,6,1,-51.1202531,13.8,26,1.1,0.9,18.4996759,0,0,0
6054,2,0,0,0,0,6,1,-50.2503714,13.8,26,1.1,0.9,18.4996759,0,0,0
6055,1,4.93,1.4,0,0,6,1,-62.1474397,115,26,1.1,0.9,18.4996759,0,0,0
6056,1,0,0,0,0,6,1,-48.7610577,500,22,1.1,0.9,18.4996759,0,0,0
6057,1,0,0,0,0,6,1,-51.8369772,230,22,1.1,0.9,18.4996759,0,0,0
6058,1,178.64,50.61,0,0,6,1,-54.3190668,115,22,1.1,0.9,18.4996759,0,0,0
6059,1,3.44,0.97,0,0,6,1,-58.292809,115,26,1.1,0.9,18.4996759,0,0,0
6060,1,74.53,21.12,0,0,6,1,-60.5441599,115,26,1.1,0.9,18.4996759,0,0,0
6061,1,147.9,41.91,0,0,6,1,-66.0444389,115,23,1.1,0.9,18.4996759,0,0,0
6062,1,0,0,0,0,6,1,-39.2537151,500,25,1.1,0.9,18.4996759,0,0,0
6063,1,0,0,0,0,6,1,-42.8793245,230,25,1.1,0.9,18.4996759,0,0,0
6064,1,82.48,23.37,0,0,6,1,-45.847992,115,25,1.1,0.9,18.4996759,0,0,0
6065,1,14.86,4.21,0,0,6,1,-66.9780707,115,23,1.1,0.9,18.4996759,0,0,0
6066,1,0,0,0,0,6,1,-49.7031715,500,22,1.1,0.9,18.4996759,0,0,0
6067,1,0,0,0,0,6,1,-51.9427872,230,22,1.1,0.9,18.4996759,0,0,0
6068,1,0,0,0,0,6,1,-55.8024658,115,22,1.1,0.9,18.4996759,0,0,0
6069,2,0,0,0,0,6,1,-48.4405756,18,22,1.1,0.9,18.4996759,0,0,0
6070,2,0,0,0,0,6,1,-46.6438445,18,22,1.1,0.9,18.4996759,0,0,0
6071,2,0,0,0,0,6,1,-48.7014082,18,22,1.1,0.9,18.4996759,0,0,0
6072,2,0,0,0,0,6,1,-49.7031715,18,22,1.1,0.9,18.4996759,0,0,0
6073,2,0,0,0,0,6,1,-48.023867,18,22,1.1,0.9,18.4996759,0,0,0
6074,2,0,0,0,0,6,1,-48.0384154,18,22,1.1,0.9,18.4996759,0,0,0
6075,1,0,0,0,0,6,1,-38.0128053,500,25,1.1,0.9,18.4996759,0,0,0
6076,1,0,0,0,0,6,1,-39.898036,230,25,1.1,0.9,18.4996759,0,0,0
6077,1,0,0,0,0,6,1,-41.7410128,115,25,1.1,0.9,18.4996759,0,0,0
6078,2,0,0,0,0,6,1,-36.5077673,22,25,1.1,0.9,18.4996759,0,0,0
6079,2,0,0,0,0,6,1,-37.3120058,22,25,1.1,0.9,18.4996759,0,0,0
6080,2,0,0,0,0,6,1,-37.0559942,22,25,1.1,0.9,18.4996759,0,0,0
6081,1,0,0,0,0,6,1,-57.8296279,115,23,1.1,0.9,18.4996759,0,0,0
6082,2,0,0,0,0,6,1,-55.0681976,13.8,23,1.1,0.9,18.4996759,0,0,0
6083,2,0,0,0,0,6,1,-48.360108,13.8,23,1.1,0.9,18.4996759,0,0,0
6084,1,0,0,0,0,6,1,-64.0997461,115,23,1.1,0.9,18.4996759,0,0,0
6085,2,0,0,0,0,6,1,-63.8272308,13.8,23,1.1,0.9,18.4996759,0,0,0
6086,2,0,0,0,0,6,1,-61.3526857,13.8,23,1.1,0.9,18.4996759,0,0,0
6087,2,0,0,0,0,6,1,-64.0997461,13.8,23,1.1,0.9,18.4996759,0,0,0
6088,2,0,0,0,0,6,1,-63.6692973,13.8,23,1.1,0.9,18.4996759,0,0,0
6089,2,0,0,0,0,6,1,-62.5671906,13.8,23,1.1,0.9,18.4996759,0,0,0
6090,2,0,0,0,0,6,1,-62.3673416,13.8,23,1.1,0.9,18.4996759,0,0,0
6091,1,37.81,10.71,0,80,6,1,-62.9347957,115,23,1.1,0.9,18.4996759,0,0,0
6092,1,35.66,10.1,0,45.74,6,1,-50.546291,115,24,1.1,0.9,18.4996759,0,0,0
6093,1,40.54,11.49,0,0,6,1,-58.666663,115,22,1.1,0.9,18.4996759,0,0,0
6094,1,67.98,19.26,0,0,6,1,-58.1014258,115,22,1.1,0.9,18.4996759,0,0,0
6095,1,68.37,19.37,0,0,6,1,-66.577269,115,23,1.1,0.9,18.4996759,0,0,0
6096,1,25.78,7.3,0,78.21,6,1,-57.4205089,115,24,1.1,0.9,18.4996759,0,0,0
6097,1,105.36,29.85,0,0,6,1,-59.0960095,115,26,1.1,0.9,18.4996759,0,0,0
6098,1,132.22,37.46,0,0,6,1,-66.462489,115,23,1.1,0.9,18.4996759,0,0,0
6099,1,21.38,6.06,0,0,6,1,-59.2361077,115,26,1.1,0.9,18.4996759,0,0,0
6100,1,37.71,10.69,0,0,6,1,-59.2489768,115,22,1.1,0.9,18.4996759,0,0,0
6101,1,0,0,0,0,6,1,-39.1358283,500,25,1.1,0.9,18.4996759,0,0,0
6102,1,0,0,0,0,6,1,-42.6257088,230,25,1.1,0.9,18.4996759,0,0,0
6103,1,34.21,9.69,0,59.34,6,1,-49.0301397,115,25,1.1,0.9,18.4996759,0,0,0
6104,2,0,0,0,0,6,1,-38.2959208,13.8,25,1.1,0.9,18.4996759,0,0,0
6105,2,0,0,0,0,6,1,-37.7846276,13.8,25,1.1,0.9,18.4996759,0,0,0
6106,2,0,0,0,0,6,1,-38.4682006,13.8,25,1.1,0.9,18.4996759,0,0,0
6107,1,0,0,0,0,6,1,-60.7992925,500,25,1.1,0.9,18.4996759,0,0,0
6108,1,0,0,0,0,6,1,-58.0222111,230,25,1.1,0.9,18.4996759,0,0,0
6109,1,14.44,4.09,0,0,6,1,-62.0315918,115,25,1.1,0.9,18.4996759,0,0,0
6110,2,0,0,0,0,6,1,-59.4041585,13.8,25,1.1,0.9,18.4996759,0,0,0
6111,2,0,0,0,0,6,1,-59.4170884,13.8,25,1.1,0.9,18.4996759,0,0,0
6112,1,16.16,4.58,0,0,6,1,-57.5719845,115,26,1.1,0.9,18.4996759,0,0,0
6113,1,20.52,5.81,0,0,6,1,-65.0405877,115,23,1.1,0.9,18.4996759,0,0,0
6114,1,70.54,19.99,0,0,6,1,-60.9364273,115,26,1.1,0.9,18.4996759,0,0,0
6115,1,131.13,37.15,0,0,6,1,-59.5894553,115,22,1.1,0.9,18.4996759,0,0,0
6116,1,56.85,16.11,0,0,6,1,-66.659661,115,23,1.1,0.9,18.4996759,0,0,0
6117,1,27.2,7.71,0,0,6,1,-51.6685206,115,25,1.1,0.9,18.4996759,0,0,0
6118,1,0,0,0,0,6,1,-56.7490229,500,23,1.1,0.9,18.4996759,0,0,0
6119,1,0,0,0,0,6,1,-61.2445774,230,23,1.1,0.9,18.4996759,0,0,0
6120,1,195.3,55.33,0,0,6,1,-64.5518063,115,23,1.1,0.9,18.4996759,0,0,0
6121,1,120.8,34.23,0,0,6,1,-59.1799337,115,26,1.1,0.9,18.4996759,0,0,0
6122,1,22.71,6.43,0,0,6,1,-42.7105514,115,24,1.1,0.9,18.4996759,0,0,0
6123,1,45.11,12.78,0,0,6,1,-65.8437813,115,23,1.1,0.9,18.4996759,0,0,0
6124,1,57.42,16.27,0,0,6,1,-56.6593931,115,22,1.1,0.9,18.4996759,0,0,0
6125,1,2.59,0.73,0,0,6,1,-56.373257,115,22,1.1,0.9,18.4996759,0,0,0
6126,1,50.38,14.27,0,0,6,1,-63.3790163,115,23,1.1,0.9,18.4996759,0,0,0
6127,1,25.24,7.15,0,9.38,6,1,-65.747547,115,25,1.1,0.9,18.4996759,0,0,0
6128,1,52.8,14.96,0,0,6,1,-60.8598631,115,26,1.1,0.9,18.4996759,0,0,0
6129,1,9.86,2.79,0,0,6,1,-60.2495384,115,26,1.1,0.9,18.4996759,0,0,0
6130,1,13.4,3.8,0,0,6,1,-62.642492,115,23,1.1,0.9,18.4996759,0,0,0
6131,1,43.85,12.43,0,0,6,1,-60.9373964,115,22,1.1,0.9,18.4996759,0,0,0
6132,1,64.74,18.34,0,0,6,1,-65.9232102,115,23,1.1,0.9,18.4996759,0,0,0
6133,1,10.44,2.96,0,0,6,1,-54.4854667,115,25,1.1,0.9,18.4996759,0,0,0
6134,1,7.62,2.16,0,0,6,1,-68.5231201,115,23,1.1,0.9,18.4996759,0,0,0
6135,1,21.71,6.15,0,0,6,1,-43.0814226,115,25,1.1,0.9,18.4996759,0,0,0
6136,1,71.18,20.17,0,0,6,1,-66.5818276,115,23,1.1,0.9,18.4996759,0,0,0
6137,1,42.18,11.95,0,0,6,1,-66.8140199,115,23,1.1,0.9,18.4996759,0,0,0
6138,1,27.68,7.84,0,0,6,1,-62.1782256,115,26,1.1,0.9,18.4996759,0,0,0
6139,1,9.61,2.72,0,0,6,1,-58.0541873,115,25,1.1,0.9,18.4996759,0,0,0
6140,1,11.69,3.31,0,0,6,1,-68.8656819,115,23,1.1,0.9,18.4996759,0,0,0
6141,1,0,0,0,0,6,1,-47.8938735,500,22,1.1,0.9,18.4996759,0,0,0
6142,1,0,0,0,0,6,1,-51.7990904,230,22,1.1,0.9,18.4996759,0,0,0
6143,1,0,0,0,0,6,1,-55.4605184,115,22,1.1,0.9,18.4996759,0,0,0
6144,2,0,0,0,0,6,1,-47.8938735,13.8,22,1.1,0.9,18.4996759,0,0,0
6145,2,0,0,0,0,6,1,-43.324833,13.8,22,1.1,0.9,18.4996759,0,0,0
6146,2,0,0,0,0,6,1,-43.4934888,13.8,22,1.1,0.9,18.4996759,0,0,0
6147,2,0,0,0,0,6,1,-45.5021024,13.8,22,1.1,0.9,18.4996759,0,0,0
6148,2,0,0,0,0,6,1,-47.8938735,13.8,22,1.1,0.9,18.4996759,0,0,0
6149,2,0,0,0,0,6,1,-47.3056269,13.8,22,1.1,0.9,18.4996759,0,0,0
6150,1,117.27,33.23,0,0,6,1,-60.213554,115,26,1.1,0.9,18.4996759,0,0,0
6151,1,16.14,4.57,0,55.01,6,1,-47.400168,115,25,1.1,0.9,18.4996759,0,0,0
6152,1,0,0,0,0,6,1,-55.3617186,230,26,1.1,0.9,18.4996759,0,0,0
6153,1,107.97,30.59,0,0,6,1,-57.3029453,115,26,1.1,0.9,18.4996759,0,0,0
6154,1,43.1,12.21,0,0,6,1,-62.0572966,115,23,1.1,0.9,18.4996759,0,0,0
6155,1,37.02,10.49,0,0,6,1,-58.4055881,115,26,1.1,0.9,18.4996759,0,0,0
6156,1,52.66,14.92,0,0,6,1,-58.8069844,115,23,1.1,0.9,18.4996759,0,0,0
6157,1,28.81,8.16,0,0,6,1,-61.7285024,115,26,1.1,0.9,18.4996759,0,0,0
6158,1,5.64,1.6,0,66.9,6,1,-48.2375387,115,25,1.1,0.9,18.4996759,0,0,0
6159,1,91.04,25.79,0,0,6,1,-58.568206,115,22,1.1,0.9,18.4996759,0,0,0
6160,1,98.28,27.85,0,0,6,1,-64.7784969,115,23,1.1,0.9,18.4996759,0,0,0
6161,1,0,0,0,0,6,1,-46.8770328,500,22,1.1,0.9,18.4996759,0,0,0
6162,1,0,0,0,0,6,1,-51.2657448,230,22,1.1,0.9,18.4996759,0,0,0
6163,1,0,0,0,0,6,1,-53.996276,115,22,1.1,0.9,18.4996759,0,0,0
6164,2,0,0,0,0,6,1,-44.6522228,13.8,22,1.1,0.9,18.4996759,0,0,0
6165,2,0,0,0,0,6,1,-44.3976894,13.8,22,1.1,0.9,18.4996759,0,0,0
6166,2,0,0,0,0,6,1,-45.8333114,13.8,22,1.1,0.9,18.4996759,0,0,0
6167,2,0,0,0,0,6,1,-44.9283039,13.8,22,1.1,0.9,18.4996759,0,0,0
6168,1,138.23,39.17,0,0,6,1,-60.5046672,115,26,1.1,0.9,18.4996759,0,0,0
6169,1,0,0,0,0,6,1,-47.6084483,500,26,1.1,0.9,18.4996759,0,0,0
6170,1,0,0,0,0,6,1,-52.3964011,230,26,1.1,0.9,18.4996759,0,0,0
6171,1,113.76,32.23,0,0,6,1,-55.7271454,115,26,1.1,0.9,18.4996759,0,0,0
6172,1,0,0,0,0,6,1,-38.8746856,230,24,1.1,0.9,18.4996759,0,0,0
6173,1,35.48,10.05,0,0,6,1,-40.9876008,115,24,1.1,0.9,18.4996759,0,0,0
6174,1,95.75,27.13,0,0,6,1,-59.3465475,115,22,1.1,0.9,18.4996759,0,0,0
6175,1,96.6,27.37,0,0,6,1,-65.1326319,115,23,1.1,0.9,18.4996759,0,0,0
6176,1,45.32,12.84,0,0,6,1,-61.9650452,115,23,1.1,0.9,18.4996759,0,0,0
6177,1,0,0,0,409.4,6,1,-54.3924956,230,26,1.1,0.9,18.4996759,0,0,0
6178,1,134.45,38.09,0,0,6,1,-57.6722136,115,26,1.1,0.9,18.4996759,0,0,0
6179,1,11.85,3.36,0,0,6,1,-59.459272,115,26,1.1,0.9,18.4996759,0,0,0
6180,1,34.14,9.67,0,0,6,1,-57.7492583,115,22,1.1,0.9,18.4996759,0,0,0
6181,1,49.13,13.92,0,0,6,1,-64.6570755,115,23,1.1,0.9,18.4996759,0,0,0
6182,1,95.83,27.15,0,0,6,1,-60.8044116,115,26,1.1,0.9,18.4996759,0,0,0
6183,1,26.97,7.64,0,0,6,1,-50.8146539,115,25,1.1,0.9,18.4996759,0,0,0
6184,1,48.39,13.71,0,0,6,1,-65.8563325,115,23,1.1,0.9,18.4996759,0,0,0
6185,1,20.84,5.9,0,0,6,1,-65.5801874,115,23,1.1,0.9,18.4996759,0,0,0
6186,1,39.37,11.15,0,0,6,1,-64.5623485,115,23,1.1,0.9,18.4996759,0,0,0
6187,1,80.44,22.79,0,0,6,1,-65.0978058,115,23,1.1,0.9,18.4996759,0,0,0
6188,1,0,0,0,0,6,1,-37.7419734,230,25,1.1,0.9,18.4996759,0,0,0
6189,1,27.37,7.75,0,0,6,1,-40.4380495,115,25,1.1,0.9,18.4996759,0,0,0
6190,1,18.47,5.23,0,0,6,1,-51.4362647,115,24,1.1,0.9,18.4996759,0,0,0
6191,1,16.77,4.75,0,0,6,1,-58.6357465,115,22,1.1,0.9,18.4996759,0,0,0
6192,1,0,0,0,0,6,1,-51.4627399,230,25,1.1,0.9,18.4996759,0,0,0
6193,1,35.69,10.11,0,0,6,1,-52.9900181,115,25,1.1,0.9,18.4996759,0,0,0
6194,1,44.42,12.59,0,0,6,1,-62.8497722,115,23,1.1,0.9,18.4996759,0,0,0
6195,1,2.66,0.75,0,0,6,1,-44.3185558,115,25,1.1,0.9,18.4996759,0,0,0
6196,1,21.28,6.03,0,0,6,1,-60.765234,115,23,1.1,0.9,18.4996759,0,0,0
6197,1,0,0,0,0,6,1,-50.7066855,500,26,1.1,0.9,18.4996759,0,0,0
6198,1,0,0,0,0,6,1,-55.5867437,230,26,1.1,0.9,18.4996759,0,0,0
6199,1,239.74,67.93,0,0,6,1,-58.3538818,115,26,1.1,0.9,18.4996759,0,0,0
6200,1,46.28,13.11,0,0,6,1,-59.5590633,115,26,1.1,0.9,18.4996759,0,0,0
6201,1,39.07,11.07,0,0,6,1,-60.7874279,115,26,1.1,0.9,18.4996759,0,0,0
6202,1,16.63,4.71,0,0,6,1,-55.6313288,115,22,1.1,0.9,18.4996759,0,0,0
6203,1,117.59,33.32,0,0,6,1,-60.2400826,115,26,1.1,0.9,18.4996759,0,0,0
6204,1,7.81,2.21,0,0,6,1,-59.446839,115,26,1.1,0.9,18.4996759,0,0,0
6205,1,121.95,34.55,0,0,6,1,-64.1193002,115,23,1.1,0.9,18.4996759,0,0,0
6206,1,18.83,5.34,0,0,6,1,-52.2287046,115,25,1.1,0.9,18.4996759,0,0,0
6207,1,29.32,8.31,0,155.15,6,1,-65.0342439,115,23,1.1,0.9,18.4996759,0,0,0
6208,1,140.96,39.94,0,0,6,1,-66.7565981,115,23,1.1,0.9,18.4996759,0,0,0
6209,1,7.52,2.13,0,0,6,1,-58.4895429,115,26,1.1,0.9,18.4996759,0,0,0
6210,1,0,0,0,0,6,1,-54.0186009,500,23,1.1,0.9,18.4996759,0,0,0
6211,1,0,0,0,0,6,1,-55.8606221,230,23,1.1,0.9,18.4996759,0,0,0
6212,1,0,0,0,0,6,1,-58.0210398,115,23,1.1,0.9,18.4996759,0,0,0
6213,2,0,0,0,0,6,1,-49.4542117,13.8,23,1.1,0.9,18.4996759,0,0,0
6214,2,0,0,0,0,6,1,-45.2942236,13.8,23,1.1,0.9,18.4996759,0,0,0
6215,2,0,0,0,0,6,1,-51.7718444,13.8,23,1.1,0.9,18.4996759,0,0,0
6216,2,0,0,0,0,6,1,-48.9681453,13.8,23,1.1,0.9,18.4996759,0,0,0
6217,1,52.96,15.01,0,0,6,1,-67.0789664,115,23,1.1,0.9,18.4996759,0,0,0
6218,1,51.24,14.52,0,0,6,1,-61.4801184,115,23,1.1,0.9,18.4996759,0,0,0
6219,1,63.93,18.11,0,0,6,1,-65.9826313,115,23,1.1,0.9,18.4996759,0,0,0
6220,1,96.5,27.34,0,0,6,1,-58.163905,115,22,1.1,0.9,18.4996759,0,0,0
6221,1,9.16,2.6,0,62.01,6,1,-51.4529522,115,22,1.1,0.9,18.4996759,0,0,0
6222,1,0,0,0,0,6,1,-60.7225025,230,23,1.1,0.9,18.4996759,0,0,0
6223,1,166.84,47.27,0,0,6,1,-63.2713445,115,23,1.1,0.9,18.4996759,0,0,0
6224,1,116.67,33.06,0,0,6,1,-66.4561384,115,23,1.1,0.9,18.4996759,0,0,0
6225,1,85.25,24.15,0,0,6,1,-59.7448771,115,26,1.1,0.9,18.4996759,0,0,0
6226,1,18.02,5.11,0,0,6,1,-63.925923,115,26,1.1,0.9,18.4996759,0,0,0
6227,1,126.35,35.8,0,0,6,1,-64.7839788,115,23,1.1,0.9,18.4996759,0,0,0
6228,1,0,0,0,0,6,1,-49.8575813,500,22,1.1,0.9,18.4996759,0,0,0
6229,1,0,0,0,323.03,6,1,-55.4625909,230,22,1.1,0.9,18.4996759,0,0,0
6230,1,191.51,54.26,0,0,6,1,-60.2924311,115,22,1.1,0.9,18.4996759,0,0,0
6231,1,70.51,19.98,0,0,6,1,-63.0518115,115,23,1.1,0.9,18.4996759,0,0,0
6232,1,66.63,18.88,0,0,6,1,-60.8519243,115,23,1.1,0.9,18.4996759,0,0,0
6233,1,65.09,18.44,0,0,6,1,-65.7484059,115,23,1.1,0.9,18.4996759,0,0,0
6234,1,0,0,0,0,6,1,-51.8172422,500,26,1.1,0.9,18.4996759,0,0,0
6235,1,0,0,0,0,6,1,-53.236715,230,26,1.1,0.9,18.4996759,0,0,0
6236,1,169.53,48.03,0,0,6,1,-57.3246902,115,26,1.1,0.9,18.4996759,0,0,0
6237,1,1.88,0.53,0,0,6,1,-66.4595426,115,25,1.1,0.9,18.4996759,0,0,0
6238,1,134.8,38.19,0,0,6,1,-65.4115875,115,23,1.1,0.9,18.4996759,0,0,0
6239,1,0,0,0,0,6,1,-45.5037945,500,22,1.1,0.9,18.4996759,0,0,0
6240,1,0,0,0,0,6,1,-50.3543452,230,22,1.1,0.9,18.4996759,0,0,0
6241,1,175.73,49.79,0,0,6,1,-55.652989,115,22,1.1,0.9,18.4996759,0,0,0
6242,2,0,0,0,0,6,1,-43.856581,13.8,22,1.1,0.9,18.4996759,0,0,0
6243,2,0,0,0,0,6,1,-43.4759708,13.8,22,1.1,0.9,18.4996759,0,0,0
6244,2,0,0,0,0,6,1,-42.7087574,13.8,22,1.1,0.9,18.4996759,0,0,0
6245,2,0,0,0,0,6,1,-43.1424406,13.8,22,1.1,0.9,18.4996759,0,0,0
6246,2,0,0,0,0,6,1,-44.289823,13.8,22,1.1,0.9,18.4996759,0,0,0
6247,2,0,0,0,0,6,1,-44.5930947,13.8,22,1.1,0.9,18.4996759,0,0,0
6248,2,0,0,0,0,6,1,-43.6666387,13.8,22,1.1,0.9,18.4996759,0,0,0
6249,2,0,0,0,0,6,1,-42.8452232,13.8,22,1.1,0.9,18.4996759,0,0,0
6250,1,86.21,24.43,0,0,6,1,-59.8255891,115,22,1.1,0.9,18.4996759,0,0,0
6251,1,51.25,14.52,0,0,6,1,-62.8819408,115,22,1.1,0.9,18.4996759,0,0,0
6252,1,13.48,3.82,0,0,6,1,-59.975885,115,23,1.1,0.9,18.4996759,0,0,0
6253,1,13.2,3.74,0,0,6,1,-42.2072201,115,24,1.1,0.9,18.4996759,0,0,0
6254,1,0,0,0,0,6,1,-55.5737657,500,23,1.1,0.9,18.4996759,0,0,0
6255,1,0,0,0,0,6,1,-58.1058641,230,23,1.1,0.9,18.4996759,0,0,0
6256,1,18.25,5.17,0,0,6,1,-62.9541691,115,23,1.1,0.9,18.4996759,0,0,0
6257,2,0,0,0,0,6,1,-54.2988315,13.8,23,1.1,0.9,18.4996759,0,0,0
6258,2,0,0,0,0,6,1,-53.1439434,13.8,23,1.1,0.9,18.4996759,0,0,0
6259,2,0,0,0,0,6,1,-55.5737657,13.8,23,1.1,0.9,18.4996759,0,0,0
6260,2,0,0,0,0,6,1,-54.0453091,13.8,23,1.1,0.9,18.4996759,0,0,0
6261,1,31.18,8.83,0,0,6,1,-60.6908925,115,26,1.1,0.9,18.4996759,0,0,0
6262,1,28.4,8.05,0,0,6,1,-66.0821702,115,23,1.1,0.9,18.4996759,0,0,0
6263,1,0,0,0,0,6,1,-43.8936857,230,24,1.1,0.9,18.4996759,0,0,0
6264,1,34.97,9.91,0,0,6,1,-44.8573334,115,24,1.1,0.9,18.4996759,0,0,0
6265,1,0,0,0,0,6,1,-41.6724954,115,24,1.1,0.9,18.4996759,0,0,0
6266,2,0,0,0,0,6,1,-41.0523603,13.8,24,1.1,0.9,18.4996759,0,0,0
6267,2,0,0,0,0,6,1,-39.3961983,13.8,24,1.1,0.9,18.4996759,0,0,0
6268,2,0,0,0,0,6,1,-41.223689,13.8,24,1.1,0.9,18.4996759,0,0,0
6269,2,0,0,0,0,6,1,-39.238117,13.8,24,1.1,0.9,18.4996759,0,0,0
6270,2,0,0,0,0,6,1,-41.6724954,13.8,24,1.1,0.9,18.4996759,0,0,0
6271,2,0,0,0,0,6,1,-41.6724954,13.8,24,1.1,0.9,18.4996759,0,0,0
6272,2,0,0,0,0,6,1,-41.6724954,13.8,24,1.1,0.9,18.4996759,0,0,0
6273,2,0,0,0,0,6,1,-41.6724954,13.8,24,1.1,0.9,18.4996759,0,0,0
6274,2,0,0,0,0,6,1,-39.6631325,13.8,24,1.1,0.9,18.4996759,0,0,0
6275,1,110.59,31.34,0,0,6,1,-59.5616565,115,26,1.1,0.9,18.4996759,0,0,0
6276,1,39.92,11.31,0,0,6,1,-60.795283,115,26,1.1,0.9,18.4996759,0,0,0
6277,1,0,0,0,0,6,1,-55.6827007,230,23,1.1,0.9,18.4996759,0,0,0
6278,1,135.68,38.44,0,0,6,1,-59.5772307,115,23,1.1,0.9,18.4996759,0,0,0
6279,1,0,0,0,0,6,1,-51.6423332,230,22,1.1,0.9,18.4996759,0,0,0
6280,1,136.02,38.54,0,0,6,1,-54.4206975,115,22,1.1,0.9,18.4996759,0,0,0
6281,1,60.45,17.13,0,0,6,1,-58.9211575,115,22,1.1,0.9,18.4996759,0,0,0
6282,1,26.19,7.42,0,0,6,1,-62.742287,115,23,1.1,0.9,18.4996759,0,0,0
6283,1,6.88,1.95,0,0,6,1,-59.1914156,115,22,1.1,0.9,18.4996759,0,0,0
6284,1,71.09,20.14,0,0,6,1,-58.1741588,115,26,1.1,0.9,18.4996759,0,0,0
6285,1,0,0,0,0,6,1,-58.4348141,230,26,1.1,0.9,18.4996759,0,0,0
6286,1,82.67,23.42,0,90.7,6,1,-61.1756544,115,26,1.1,0.9,18.4996759,0,0,0
6287,1,0,0,0,0,6,1,-54.9491441,230,26,1.1,0.9,18.4996759,0,0,0
6288,1,166.54,47.19,0,0,6,1,-59.023442,115,26,1.1,0.9,18.4996759,0,0,0
6289,1,73.84,20.92,0,0,6,1,-65.6720975,115,23,1.1,0.9,18.4996759,0,0,0
6290,1,67.61,19.16,0,0,6,1,-65.9588269,115,23,1.1,0.9,18.4996759,0,0,0
6291,1,20.57,5.83,0,0,6,1,-59.4203168,115,26,1.1,0.9,18.4996759,0,0,0
6292,1,0,0,0,0,6,1,-55.2094778,500,23,1.1,0.9,18.4996759,0,0,0
6293,1,0,0,0,0,6,1,-58.0648772,230,23,1.1,0.9,18.4996759,0,0,0
6294,1,0,0,0,0,6,1,-60.147354,115,23,1.1,0.9,18.4996759,0,0,0
6295,2,0,0,0,0,6,1,-54.1507545,13.8,23,1.1,0.9,18.4996759,0,0,0
6296,2,0,0,0,0,6,1,-54.3043639,13.8,23,1.1,0.9,18.4996759,0,0,0
6297,2,0,0,0,0,6,1,-52.7470008,13.8,23,1.1,0.9,18.4996759,0,0,0
6298,1,0,0,0,0,6,1,-48.7391406,500,22,1.1,0.9,18.4996759,0,0,0
6299,1,0,0,0,0,6,1,-51.0243003,230,22,1.1,0.9,18.4996759,0,0,0
6300,1,0,0,0,0,6,1,-53.5919697,115,22,1.1,0.9,18.4996759,0,0,0
6301,2,0,0,0,0,6,1,-48.7391406,22,22,1.1,0.9,18.4996759,0,0,0
6302,2,0,0,0,0,6,1,-45.676369,22,22,1.1,0.9,18.4996759,0,0,0
6303,2,0,0,0,0,6,1,-47.7007449,22,22,1.1,0.9,18.4996759,0,0,0
6304,2,0,0,0,0,6,1,-46.1665258,22,22,1.1,0.9,18.4996759,0,0,0
6305,2,0,0,0,0,6,1,-45.6395364,22,22,1.1,0.9,18.4996759,0,0,0
6306,1,54.19,15.35,0,0,6,1,-65.1548606,115,23,1.1,0.9,18.4996759,0,0,0
6307,1,130.73,37.04,0,0,6,1,-59.5708719,115,26,1.1,0.9,18.4996759,0,0,0
6308,1,0,0,0,0,6,1,-53.8960646,230,26,1.1,0.9,18.4996759,0,0,0
6309,1,41.1,11.65,0,0,6,1,-57.6156222,115,26,1.1,0.9,18.4996759,0,0,0
6310,1,92.27,26.14,0,0,6,1,-57.7174907,115,22,1.1,0.9,18.4996759,0,0,0
6311,1,8.58,2.43,0,0,6,1,-43.7864822,115,25,1.1,0.9,18.4996759,0,0,0
6312,1,45.68,12.94,0,0,6,1,-56.883506,115,22,1.1,0.9,18.4996759,0,0,0
6313,1,26.29,7.45,0,0,6,1,-64.8563217,115,23,1.1,0.9,18.4996759,0,0,0
6314,1,29.51,8.36,0,0,6,1,-59.9072832,115,26,1.1,0.9,18.4996759,0,0,0
6315,1,0,0,0,0,6,1,-62.4018985,230,23,1.1,0.9,18.4996759,0,0,0
6316,1,0,0,0,0,6,1,-68.3118406,161,23,1.1,0.9,18.4996759,0,0,0
6317,1,0,0,0,0,6,1,-68.4825622,161,23,1.1,0.9,18.4996759,0,0,0
6318,1,0,0,0,0,6,1,-68.6842668,161,23,1.1,0.9,18.4996759,0,0,0
6319,1,70.22,19.9,0,0,6,1,-68.8305492,115,23,1.1,0.9,18.4996759,0,0,0
6320,1,47.89,13.57,0,221.36,6,1,-57.8263874,115,22,1.1,0.9,18.4996759,0,0,0
6321,1,0,0,0,0,6,1,-48.9865641,230,22,1.1,0.9,18.4996759,0,0,0
